FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
2893,20110301,6,4,2,84,90,Mar  1 2011 12:00AM
2894,20110301,6,4,2,85,80,Mar  1 2011 12:00AM
2895,20110301,6,4,1,85,81,Mar  1 2011 12:00AM
2896,20110301,6,4,1,87,351,Mar  1 2011 12:00AM
2897,20110301,6,4,2,87,380,Mar  1 2011 12:00AM
2898,20110301,6,4,1,89,137,Mar  1 2011 12:00AM
2899,20110301,6,4,1,90,210,Mar  1 2011 12:00AM
2900,20110301,6,4,1,91,-168,Mar  1 2011 12:00AM
2901,20110301,6,4,1,92,280,Mar  1 2011 12:00AM
2902,20110301,6,4,1,94,62,Mar  1 2011 12:00AM
2903,20110301,6,4,1,96,6,Mar  1 2011 12:00AM
2904,20110301,6,5,1,60,10400,Mar  1 2011 12:00AM
2905,20110301,6,5,2,60,9700,Mar  1 2011 12:00AM
2906,20110301,6,5,2,61,850,Mar  1 2011 12:00AM
2907,20110301,6,5,1,61,1040,Mar  1 2011 12:00AM
2908,20110301,6,5,1,62,728,Mar  1 2011 12:00AM
2909,20110301,6,5,2,62,750,Mar  1 2011 12:00AM
2910,20110301,6,5,2,65,200,Mar  1 2011 12:00AM
2911,20110301,6,5,1,65,164,Mar  1 2011 12:00AM
2912,20110301,6,5,1,66,149,Mar  1 2011 12:00AM
2913,20110301,6,5,2,66,100,Mar  1 2011 12:00AM
2914,20110301,6,5,2,67,70,Mar  1 2011 12:00AM
2915,20110301,6,5,1,67,75,Mar  1 2011 12:00AM
2916,20110301,6,5,1,68,57,Mar  1 2011 12:00AM
2917,20110301,6,5,2,68,60,Mar  1 2011 12:00AM
2918,20110301,6,5,1,69,16,Mar  1 2011 12:00AM
2919,20110301,6,5,1,71,23,Mar  1 2011 12:00AM
2920,20110301,6,5,2,71,40,Mar  1 2011 12:00AM
2921,20110301,6,5,2,73,120,Mar  1 2011 12:00AM
2922,20110301,6,5,1,73,108,Mar  1 2011 12:00AM
2923,20110301,6,5,1,74,128,Mar  1 2011 12:00AM
2924,20110301,6,5,2,74,100,Mar  1 2011 12:00AM
2925,20110301,6,5,2,76,100,Mar  1 2011 12:00AM
2926,20110301,6,5,1,76,129,Mar  1 2011 12:00AM
2927,20110301,6,5,1,77,231,Mar  1 2011 12:00AM
2928,20110301,6,5,2,77,200,Mar  1 2011 12:00AM
2929,20110301,6,5,2,78,70,Mar  1 2011 12:00AM
2930,20110301,6,5,1,78,74,Mar  1 2011 12:00AM
2931,20110301,6,5,1,80,270,Mar  1 2011 12:00AM
2932,20110301,6,5,2,80,200,Mar  1 2011 12:00AM
2933,20110301,6,5,2,81,200,Mar  1 2011 12:00AM
2934,20110301,6,5,1,81,167,Mar  1 2011 12:00AM
2935,20110301,6,5,1,82,17,Mar  1 2011 12:00AM
2936,20110301,6,5,2,82,20,Mar  1 2011 12:00AM
2937,20110301,6,5,2,83,50,Mar  1 2011 12:00AM
2938,20110301,6,5,1,83,59,Mar  1 2011 12:00AM
2939,20110301,6,5,1,84,51,Mar  1 2011 12:00AM
2940,20110301,6,5,2,84,50,Mar  1 2011 12:00AM
2941,20110301,6,5,2,85,40,Mar  1 2011 12:00AM
2942,20110301,6,5,1,85,47,Mar  1 2011 12:00AM
2943,20110301,6,5,1,87,234,Mar  1 2011 12:00AM
2944,20110301,6,5,2,87,200,Mar  1 2011 12:00AM
2945,20110301,6,5,1,89,76,Mar  1 2011 12:00AM
2946,20110301,6,5,1,90,117,Mar  1 2011 12:00AM
2947,20110301,6,5,1,91,-94,Mar  1 2011 12:00AM
2948,20110301,6,5,1,92,156,Mar  1 2011 12:00AM
2949,20110301,6,5,1,94,38,Mar  1 2011 12:00AM
2950,20110301,6,5,1,96,4,Mar  1 2011 12:00AM
2951,20110301,6,6,1,52,6637,Mar  1 2011 12:00AM
2952,20110301,6,6,2,52,7000,Mar  1 2011 12:00AM
2953,20110301,6,6,2,53,11400,Mar  1 2011 12:00AM
2954,20110301,6,6,1,53,9955,Mar  1 2011 12:00AM
2955,20110301,6,6,1,54,6,Mar  1 2011 12:00AM
2956,20110301,6,6,2,54,0,Mar  1 2011 12:00AM
2957,20110301,6,6,2,56,66400,Mar  1 2011 12:00AM
2958,20110301,6,6,1,56,60389,Mar  1 2011 12:00AM
2959,20110301,6,6,1,60,22672,Mar  1 2011 12:00AM
2960,20110301,6,6,2,60,18000,Mar  1 2011 12:00AM
2961,20110301,6,6,2,61,1500,Mar  1 2011 12:00AM
2962,20110301,6,6,1,61,2267,Mar  1 2011 12:00AM
2963,20110301,6,6,1,62,2040,Mar  1 2011 12:00AM
2964,20110301,6,6,2,62,1400,Mar  1 2011 12:00AM
2965,20110301,6,6,2,63,6900,Mar  1 2011 12:00AM
2966,20110301,6,6,1,63,5392,Mar  1 2011 12:00AM
2967,20110301,6,6,1,65,395,Mar  1 2011 12:00AM
2968,20110301,6,6,2,65,280,Mar  1 2011 12:00AM
2969,20110301,6,6,2,66,280,Mar  1 2011 12:00AM
2970,20110301,6,6,1,66,359,Mar  1 2011 12:00AM
2971,20110301,6,6,1,67,177,Mar  1 2011 12:00AM
2972,20110301,6,6,2,67,200,Mar  1 2011 12:00AM
2973,20110301,6,6,2,68,100,Mar  1 2011 12:00AM
2974,20110301,6,6,1,68,135,Mar  1 2011 12:00AM
2975,20110301,6,6,1,69,40,Mar  1 2011 12:00AM
2976,20110301,6,6,1,71,42,Mar  1 2011 12:00AM
2977,20110301,6,6,2,71,50,Mar  1 2011 12:00AM
2978,20110301,6,6,2,72,550,Mar  1 2011 12:00AM
2979,20110301,6,6,1,72,431,Mar  1 2011 12:00AM
2980,20110301,6,6,1,73,243,Mar  1 2011 12:00AM
2981,20110301,6,6,2,73,220,Mar  1 2011 12:00AM
2982,20110301,6,6,2,74,200,Mar  1 2011 12:00AM
2983,20110301,6,6,1,74,158,Mar  1 2011 12:00AM
2984,20110301,6,6,1,76,1167,Mar  1 2011 12:00AM
2985,20110301,6,6,2,76,1400,Mar  1 2011 12:00AM
2986,20110301,6,6,2,77,380,Mar  1 2011 12:00AM
2987,20110301,6,6,1,77,486,Mar  1 2011 12:00AM
2988,20110301,6,6,1,78,146,Mar  1 2011 12:00AM
2989,20110301,6,6,2,78,100,Mar  1 2011 12:00AM
2990,20110301,6,6,2,80,480,Mar  1 2011 12:00AM
2991,20110301,6,6,1,80,579,Mar  1 2011 12:00AM
2992,20110301,6,6,1,81,358,Mar  1 2011 12:00AM
2993,20110301,6,6,2,81,280,Mar  1 2011 12:00AM
2994,20110301,6,6,2,82,30,Mar  1 2011 12:00AM
2995,20110301,6,6,1,82,37,Mar  1 2011 12:00AM
2996,20110301,6,6,1,83,130,Mar  1 2011 12:00AM
2997,20110301,6,6,2,83,100,Mar  1 2011 12:00AM
2998,20110301,6,6,2,84,100,Mar  1 2011 12:00AM
2999,20110301,6,6,1,84,116,Mar  1 2011 12:00AM
3000,20110301,6,6,1,85,104,Mar  1 2011 12:00AM
3001,20110301,6,6,2,85,90,Mar  1 2011 12:00AM
3002,20110301,6,6,2,87,380,Mar  1 2011 12:00AM
3003,20110301,6,6,1,87,468,Mar  1 2011 12:00AM
3004,20110301,6,6,1,89,175,Mar  1 2011 12:00AM
3005,20110301,6,6,1,90,268,Mar  1 2011 12:00AM
3006,20110301,6,6,1,91,-214,Mar  1 2011 12:00AM
3007,20110301,6,6,1,92,358,Mar  1 2011 12:00AM
3008,20110301,6,6,1,94,4544,Mar  1 2011 12:00AM
3009,20110301,6,6,1,96,8,Mar  1 2011 12:00AM
3010,20110301,6,6,1,97,155,Mar  1 2011 12:00AM
3011,20110301,6,6,1,99,9000,Mar  1 2011 12:00AM
3012,20110301,6,6,2,101,215700,Mar  1 2011 12:00AM
3013,20110301,6,6,1,101,165931,Mar  1 2011 12:00AM
3014,20110301,6,7,1,4,189356,Mar  1 2011 12:00AM
3015,20110301,6,7,1,6,345566,Mar  1 2011 12:00AM
3016,20110301,6,7,1,7,10391,Mar  1 2011 12:00AM
3017,20110301,6,7,1,8,6911,Mar  1 2011 12:00AM
3018,20110301,6,7,1,13,56500,Mar  1 2011 12:00AM
3019,20110301,6,7,1,14,34211,Mar  1 2011 12:00AM
3020,20110301,6,7,1,15,65657,Mar  1 2011 12:00AM
3021,20110301,6,7,1,18,9604,Mar  1 2011 12:00AM
3022,20110301,6,7,1,19,30604,Mar  1 2011 12:00AM
3023,20110301,6,7,1,20,9507,Mar  1 2011 12:00AM
3024,20110301,6,7,1,21,109144,Mar  1 2011 12:00AM
3025,20110301,6,7,1,22,8156,Mar  1 2011 12:00AM
3026,20110301,6,7,1,23,3402,Mar  1 2011 12:00AM
3027,20110301,6,7,1,24,18119,Mar  1 2011 12:00AM
3028,20110301,6,7,1,28,14629,Mar  1 2011 12:00AM
3029,20110301,6,7,1,29,121422,Mar  1 2011 12:00AM
3030,20110301,6,7,1,31,86845,Mar  1 2011 12:00AM
3031,20110301,6,7,1,32,22461,Mar  1 2011 12:00AM
3032,20110301,6,7,1,33,16969,Mar  1 2011 12:00AM
3033,20110301,6,7,1,34,23947,Mar  1 2011 12:00AM
3034,20110301,6,7,1,35,70667,Mar  1 2011 12:00AM
3035,20110301,6,7,1,37,61833,Mar  1 2011 12:00AM
3036,20110301,6,7,1,38,24784,Mar  1 2011 12:00AM
3037,20110301,6,7,1,39,100704,Mar  1 2011 12:00AM
3038,20110301,6,7,1,40,21349,Mar  1 2011 12:00AM
3039,20110301,6,7,1,43,1.5735e+006,Mar  1 2011 12:00AM
3040,20110301,6,7,1,46,6220,Mar  1 2011 12:00AM
3041,20110301,6,7,1,100,15696,Mar  1 2011 12:00AM
3042,20110301,7,1,1,60,36400,Mar  1 2011 12:00AM
3043,20110301,7,1,2,60,36600,Mar  1 2011 12:00AM
3044,20110301,7,1,2,61,3100,Mar  1 2011 12:00AM
3045,20110301,7,1,1,61,3276,Mar  1 2011 12:00AM
3046,20110301,7,1,1,62,2912,Mar  1 2011 12:00AM
3047,20110301,7,1,2,62,2800,Mar  1 2011 12:00AM
3048,20110301,7,1,2,65,550,Mar  1 2011 12:00AM
3049,20110301,7,1,1,65,680,Mar  1 2011 12:00AM
3050,20110301,7,1,1,66,618,Mar  1 2011 12:00AM
3051,20110301,7,1,2,66,550,Mar  1 2011 12:00AM
3052,20110301,7,1,2,67,280,Mar  1 2011 12:00AM
3053,20110301,7,1,1,67,310,Mar  1 2011 12:00AM
3054,20110301,7,1,1,68,230,Mar  1 2011 12:00AM
3055,20110301,7,1,2,68,200,Mar  1 2011 12:00AM
3056,20110301,7,1,1,69,68,Mar  1 2011 12:00AM
3057,20110301,7,1,1,71,60,Mar  1 2011 12:00AM
3058,20110301,7,1,2,71,90,Mar  1 2011 12:00AM
3059,20110301,7,1,2,73,400,Mar  1 2011 12:00AM
3060,20110301,7,1,1,73,429,Mar  1 2011 12:00AM
3061,20110301,7,1,1,74,232,Mar  1 2011 12:00AM
3062,20110301,7,1,2,74,200,Mar  1 2011 12:00AM
3063,20110301,7,1,2,76,380,Mar  1 2011 12:00AM
3064,20110301,7,1,1,76,505,Mar  1 2011 12:00AM
3065,20110301,7,1,1,77,909,Mar  1 2011 12:00AM
3066,20110301,7,1,2,77,850,Mar  1 2011 12:00AM
3067,20110301,7,1,2,78,280,Mar  1 2011 12:00AM
3068,20110301,7,1,1,78,274,Mar  1 2011 12:00AM
3069,20110301,7,1,1,80,1113,Mar  1 2011 12:00AM
3070,20110301,7,1,2,80,950,Mar  1 2011 12:00AM
3071,20110301,7,1,2,81,550,Mar  1 2011 12:00AM
3072,20110301,7,1,1,81,689,Mar  1 2011 12:00AM
3073,20110301,7,1,1,82,71,Mar  1 2011 12:00AM
3074,20110301,7,1,2,82,60,Mar  1 2011 12:00AM
3075,20110301,7,1,2,83,200,Mar  1 2011 12:00AM
3076,20110301,7,1,1,83,248,Mar  1 2011 12:00AM
3077,20110301,7,1,1,84,222,Mar  1 2011 12:00AM
3078,20110301,7,1,2,84,200,Mar  1 2011 12:00AM
3079,20110301,7,1,2,85,200,Mar  1 2011 12:00AM
3080,20110301,7,1,1,85,198,Mar  1 2011 12:00AM
3081,20110301,7,1,1,87,900,Mar  1 2011 12:00AM
3082,20110301,7,1,2,87,750,Mar  1 2011 12:00AM
3083,20110301,7,1,1,89,216,Mar  1 2011 12:00AM
3084,20110301,7,1,1,90,333,Mar  1 2011 12:00AM
3085,20110301,7,1,1,91,-266,Mar  1 2011 12:00AM
3086,20110301,7,1,1,92,444,Mar  1 2011 12:00AM
3087,20110301,7,1,1,94,354,Mar  1 2011 12:00AM
3088,20110301,7,1,1,96,10,Mar  1 2011 12:00AM
3089,20110301,7,2,1,12,198273,Mar  1 2011 12:00AM
3090,20110301,7,6,1,52,11223,Mar  1 2011 12:00AM
3091,20110301,7,6,2,52,9700,Mar  1 2011 12:00AM
3092,20110301,7,6,2,53,26900,Mar  1 2011 12:00AM
3093,20110301,7,6,1,53,16834,Mar  1 2011 12:00AM
3094,20110301,7,6,1,54,534,Mar  1 2011 12:00AM
3095,20110301,7,6,2,54,600,Mar  1 2011 12:00AM
3096,20110301,7,6,2,56,171300,Mar  1 2011 12:00AM
3097,20110301,7,6,1,56,122351,Mar  1 2011 12:00AM
3098,20110301,7,6,1,57,4676,Mar  1 2011 12:00AM
3099,20110301,7,6,2,57,4700,Mar  1 2011 12:00AM
3100,20110301,7,6,1,60,28280,Mar  1 2011 12:00AM
3101,20110301,7,6,2,60,28200,Mar  1 2011 12:00AM
3102,20110301,7,6,2,61,2500,Mar  1 2011 12:00AM
3103,20110301,7,6,1,61,2262,Mar  1 2011 12:00AM
3104,20110301,7,6,1,62,1979,Mar  1 2011 12:00AM
3105,20110301,7,6,2,62,2200,Mar  1 2011 12:00AM
3106,20110301,7,6,2,63,13500,Mar  1 2011 12:00AM
3107,20110301,7,6,1,63,22446,Mar  1 2011 12:00AM
3108,20110301,7,6,1,65,427,Mar  1 2011 12:00AM
3109,20110301,7,6,2,65,480,Mar  1 2011 12:00AM
3110,20110301,7,6,2,66,480,Mar  1 2011 12:00AM
3111,20110301,7,6,1,66,388,Mar  1 2011 12:00AM
3112,20110301,7,6,1,67,196,Mar  1 2011 12:00AM
3113,20110301,7,6,2,67,200,Mar  1 2011 12:00AM
3114,20110301,7,6,2,68,200,Mar  1 2011 12:00AM
3115,20110301,7,6,1,68,147,Mar  1 2011 12:00AM
3116,20110301,7,6,1,69,43,Mar  1 2011 12:00AM
3117,20110301,7,6,1,71,35,Mar  1 2011 12:00AM
3118,20110301,7,6,2,71,70,Mar  1 2011 12:00AM
3119,20110301,7,6,2,72,480,Mar  1 2011 12:00AM
3120,20110301,7,6,1,72,561,Mar  1 2011 12:00AM
3121,20110301,7,6,1,73,282,Mar  1 2011 12:00AM
3122,20110301,7,6,2,73,300,Mar  1 2011 12:00AM
3123,20110301,7,6,2,74,200,Mar  1 2011 12:00AM
3124,20110301,7,6,1,74,202,Mar  1 2011 12:00AM
3125,20110301,7,6,1,76,4742,Mar  1 2011 12:00AM
3126,20110301,7,6,2,76,3100,Mar  1 2011 12:00AM
3127,20110301,7,6,2,77,550,Mar  1 2011 12:00AM
3128,20110301,7,6,1,77,617,Mar  1 2011 12:00AM
3129,20110301,7,6,1,78,177,Mar  1 2011 12:00AM
3130,20110301,7,6,2,78,200,Mar  1 2011 12:00AM
3131,20110301,7,6,2,80,650,Mar  1 2011 12:00AM
3132,20110301,7,6,1,80,668,Mar  1 2011 12:00AM
3133,20110301,7,6,1,81,414,Mar  1 2011 12:00AM
3134,20110301,7,6,2,81,380,Mar  1 2011 12:00AM
3135,20110301,7,6,2,82,40,Mar  1 2011 12:00AM
3136,20110301,7,6,1,82,39,Mar  1 2011 12:00AM
3137,20110301,7,6,1,83,138,Mar  1 2011 12:00AM
3138,20110301,7,6,2,83,100,Mar  1 2011 12:00AM
3139,20110301,7,6,2,84,100,Mar  1 2011 12:00AM
3140,20110301,7,6,1,84,114,Mar  1 2011 12:00AM
3141,20110301,7,6,1,85,110,Mar  1 2011 12:00AM
3142,20110301,7,6,2,85,100,Mar  1 2011 12:00AM
3143,20110301,7,6,2,87,550,Mar  1 2011 12:00AM
3144,20110301,7,6,1,87,630,Mar  1 2011 12:00AM
3145,20110301,7,6,1,89,112,Mar  1 2011 12:00AM
3146,20110301,7,6,1,90,172,Mar  1 2011 12:00AM
3147,20110301,7,6,1,91,-138,Mar  1 2011 12:00AM
3148,20110301,7,6,1,92,229,Mar  1 2011 12:00AM
3149,20110301,7,6,1,94,56242,Mar  1 2011 12:00AM
3150,20110301,7,6,1,96,7,Mar  1 2011 12:00AM
3151,20110301,7,6,1,97,404,Mar  1 2011 12:00AM
3152,20110301,7,6,1,99,29500,Mar  1 2011 12:00AM
3153,20110301,7,6,2,101,505000,Mar  1 2011 12:00AM
3154,20110301,7,6,1,101,561151,Mar  1 2011 12:00AM
3155,20110301,7,7,1,4,816079,Mar  1 2011 12:00AM
3156,20110301,7,7,1,6,558673,Mar  1 2011 12:00AM
3157,20110301,7,7,1,7,16829,Mar  1 2011 12:00AM
3158,20110301,7,7,1,8,11173,Mar  1 2011 12:00AM
3159,20110301,7,7,1,13,92181,Mar  1 2011 12:00AM
3160,20110301,7,7,1,14,56984,Mar  1 2011 12:00AM
3161,20110301,7,7,1,15,109499,Mar  1 2011 12:00AM
3162,20110301,7,7,1,18,9604,Mar  1 2011 12:00AM
3163,20110301,7,7,1,19,30604,Mar  1 2011 12:00AM
3164,20110301,7,7,1,20,9315,Mar  1 2011 12:00AM
3165,20110301,7,7,1,21,44626,Mar  1 2011 12:00AM
3166,20110301,7,7,1,22,8239,Mar  1 2011 12:00AM
3167,20110301,7,7,1,23,3367,Mar  1 2011 12:00AM
3168,20110301,7,7,1,24,17597,Mar  1 2011 12:00AM
3169,20110301,7,7,1,28,14324,Mar  1 2011 12:00AM
3170,20110301,7,7,1,29,141438,Mar  1 2011 12:00AM
3171,20110301,7,7,1,31,45844,Mar  1 2011 12:00AM
3172,20110301,7,7,1,32,22683,Mar  1 2011 12:00AM
3173,20110301,7,7,1,33,18648,Mar  1 2011 12:00AM
3174,20110301,7,7,1,34,40280,Mar  1 2011 12:00AM
3175,20110301,7,7,1,35,61507,Mar  1 2011 12:00AM
3176,20110301,7,7,1,37,56533,Mar  1 2011 12:00AM
3177,20110301,7,7,1,38,25020,Mar  1 2011 12:00AM
3178,20110301,7,7,1,39,39902,Mar  1 2011 12:00AM
3179,20110301,7,7,1,40,20904,Mar  1 2011 12:00AM
3180,20110301,7,7,1,43,1.16332e+006,Mar  1 2011 12:00AM
3181,20110301,7,7,1,46,318927,Mar  1 2011 12:00AM
3182,20110301,7,7,1,100,13715,Mar  1 2011 12:00AM
3183,20110301,8,1,1,60,44606.5,Mar  1 2011 12:00AM
3184,20110301,8,1,2,60,29400,Mar  1 2011 12:00AM
3185,20110301,8,1,2,61,3000,Mar  1 2011 12:00AM
3186,20110301,8,1,1,61,5352.7,Mar  1 2011 12:00AM
3187,20110301,8,1,1,62,3569.33,Mar  1 2011 12:00AM
3188,20110301,8,1,2,62,2000,Mar  1 2011 12:00AM
3189,20110301,8,1,2,65,480,Mar  1 2011 12:00AM
3190,20110301,8,1,1,65,813.22,Mar  1 2011 12:00AM
3191,20110301,8,1,1,66,738.97,Mar  1 2011 12:00AM
3192,20110301,8,1,2,66,380,Mar  1 2011 12:00AM
3193,20110301,8,1,2,67,200,Mar  1 2011 12:00AM
3194,20110301,8,1,1,67,376.85,Mar  1 2011 12:00AM
3195,20110301,8,1,1,68,279.87,Mar  1 2011 12:00AM
3196,20110301,8,1,2,68,200,Mar  1 2011 12:00AM
3197,20110301,8,1,1,69,82.9,Mar  1 2011 12:00AM
3198,20110301,8,1,1,71,122.3,Mar  1 2011 12:00AM
3199,20110301,8,1,2,71,90,Mar  1 2011 12:00AM
3200,20110301,8,1,2,73,300,Mar  1 2011 12:00AM
3201,20110301,8,1,1,73,520.79,Mar  1 2011 12:00AM
3202,20110301,8,1,1,74,337.45,Mar  1 2011 12:00AM
3203,20110301,8,1,2,74,200,Mar  1 2011 12:00AM
3204,20110301,8,1,2,76,380,Mar  1 2011 12:00AM
3205,20110301,8,1,1,76,613.21,Mar  1 2011 12:00AM
3206,20110301,8,1,1,77,1102.62,Mar  1 2011 12:00AM
3207,20110301,8,1,2,77,650,Mar  1 2011 12:00AM
3208,20110301,8,1,2,78,200,Mar  1 2011 12:00AM
3209,20110301,8,1,1,78,340.48,Mar  1 2011 12:00AM
3210,20110301,8,1,1,80,1349.59,Mar  1 2011 12:00AM
3211,20110301,8,1,2,80,750,Mar  1 2011 12:00AM
3212,20110301,8,1,2,81,480,Mar  1 2011 12:00AM
3213,20110301,8,1,1,81,835.95,Mar  1 2011 12:00AM
3214,20110301,8,1,1,82,87.45,Mar  1 2011 12:00AM
3215,20110301,8,1,2,82,50,Mar  1 2011 12:00AM
3216,20110301,8,1,2,83,200,Mar  1 2011 12:00AM
3217,20110301,8,1,1,83,304.12,Mar  1 2011 12:00AM
3218,20110301,8,1,1,84,269.27,Mar  1 2011 12:00AM
3219,20110301,8,1,2,84,200,Mar  1 2011 12:00AM
3220,20110301,8,1,2,85,100,Mar  1 2011 12:00AM
3221,20110301,8,1,1,85,243.51,Mar  1 2011 12:00AM
3222,20110301,8,1,1,87,1092.01,Mar  1 2011 12:00AM
3223,20110301,8,1,2,87,650,Mar  1 2011 12:00AM
3224,20110301,8,1,1,89,263.21,Mar  1 2011 12:00AM
3225,20110301,8,1,1,90,404.12,Mar  1 2011 12:00AM
3226,20110301,8,1,1,91,-321.64,Mar  1 2011 12:00AM
3227,20110301,8,1,1,92,538.97,Mar  1 2011 12:00AM
3228,20110301,8,1,1,94,431.39,Mar  1 2011 12:00AM
3229,20110301,8,1,1,96,8,Mar  1 2011 12:00AM
3230,20110301,8,2,1,12,112355,Mar  1 2011 12:00AM
3231,20110301,8,2,1,60,19274.2,Mar  1 2011 12:00AM
3232,20110301,8,2,2,60,15600,Mar  1 2011 12:00AM
3233,20110301,8,2,2,61,1500,Mar  1 2011 12:00AM
3234,20110301,8,2,1,61,2120.82,Mar  1 2011 12:00AM
3235,20110301,8,2,1,62,1542.02,Mar  1 2011 12:00AM
3236,20110301,8,2,2,62,1000,Mar  1 2011 12:00AM
3237,20110301,8,2,2,65,200,Mar  1 2011 12:00AM
3238,20110301,8,2,1,65,328.36,Mar  1 2011 12:00AM
3239,20110301,8,2,1,66,298.06,Mar  1 2011 12:00AM
3240,20110301,8,2,2,66,200,Mar  1 2011 12:00AM
3241,20110301,8,2,2,67,100,Mar  1 2011 12:00AM
3242,20110301,8,2,1,67,151.08,Mar  1 2011 12:00AM
3243,20110301,8,2,1,68,114.72,Mar  1 2011 12:00AM
3244,20110301,8,2,2,68,80,Mar  1 2011 12:00AM
3245,20110301,8,2,1,69,34.42,Mar  1 2011 12:00AM
3246,20110301,8,2,1,71,41.99,Mar  1 2011 12:00AM
3247,20110301,8,2,2,71,50,Mar  1 2011 12:00AM
3248,20110301,8,2,2,73,220,Mar  1 2011 12:00AM
3249,20110301,8,2,1,73,207.15,Mar  1 2011 12:00AM
3250,20110301,8,2,1,74,326.84,Mar  1 2011 12:00AM
3251,20110301,8,2,2,74,200,Mar  1 2011 12:00AM
3252,20110301,8,2,2,76,200,Mar  1 2011 12:00AM
3253,20110301,8,2,1,76,234.42,Mar  1 2011 12:00AM
3254,20110301,8,2,1,77,422.3,Mar  1 2011 12:00AM
3255,20110301,8,2,2,77,280,Mar  1 2011 12:00AM
3256,20110301,8,2,2,78,100,Mar  1 2011 12:00AM
3257,20110301,8,2,1,78,152.6,Mar  1 2011 12:00AM
3258,20110301,8,2,1,80,511.7,Mar  1 2011 12:00AM
3259,20110301,8,2,2,80,380,Mar  1 2011 12:00AM
3260,20110301,8,2,2,81,280,Mar  1 2011 12:00AM
3261,20110301,8,2,1,81,316.24,Mar  1 2011 12:00AM
3262,20110301,8,2,1,82,32.9,Mar  1 2011 12:00AM
3263,20110301,8,2,2,82,20,Mar  1 2011 12:00AM
3264,20110301,8,2,2,83,90,Mar  1 2011 12:00AM
3265,20110301,8,2,1,83,114.72,Mar  1 2011 12:00AM
3266,20110301,8,2,1,84,102.6,Mar  1 2011 12:00AM
3267,20110301,8,2,2,84,80,Mar  1 2011 12:00AM
3268,20110301,8,2,2,85,60,Mar  1 2011 12:00AM
3269,20110301,8,2,1,85,91.99,Mar  1 2011 12:00AM
3270,20110301,8,2,1,87,410.18,Mar  1 2011 12:00AM
3271,20110301,8,2,2,87,380,Mar  1 2011 12:00AM
3272,20110301,8,2,1,89,101.08,Mar  1 2011 12:00AM
3273,20110301,8,2,1,90,154.11,Mar  1 2011 12:00AM
3274,20110301,8,2,1,91,-121.64,Mar  1 2011 12:00AM
3275,20110301,8,2,1,92,205.63,Mar  1 2011 12:00AM
3276,20110301,8,2,1,94,160.18,Mar  1 2011 12:00AM
3277,20110301,8,2,1,96,3,Mar  1 2011 12:00AM
3278,20110301,8,6,1,52,11236.1,Mar  1 2011 12:00AM
3279,20110301,8,6,2,52,10100,Mar  1 2011 12:00AM
3280,20110301,8,6,2,53,11800,Mar  1 2011 12:00AM
3281,20110301,8,6,1,53,11236.1,Mar  1 2011 12:00AM
3282,20110301,8,6,1,56,108586,Mar  1 2011 12:00AM
3283,20110301,8,6,2,56,124900,Mar  1 2011 12:00AM
3284,20110301,8,6,2,57,8900,Mar  1 2011 12:00AM
3285,20110301,8,6,1,57,9363.38,Mar  1 2011 12:00AM
3286,20110301,8,6,1,60,25939.4,Mar  1 2011 12:00AM
3287,20110301,8,6,2,60,15700,Mar  1 2011 12:00AM
3288,20110301,8,6,2,61,1400,Mar  1 2011 12:00AM
3289,20110301,8,6,1,61,2075.36,Mar  1 2011 12:00AM
3290,20110301,8,6,1,62,1557.17,Mar  1 2011 12:00AM
3291,20110301,8,6,2,62,1000,Mar  1 2011 12:00AM
3292,20110301,8,6,2,63,7300,Mar  1 2011 12:00AM
3293,20110301,8,6,1,63,7490.61,Mar  1 2011 12:00AM
3294,20110301,8,6,1,65,298.06,Mar  1 2011 12:00AM
3295,20110301,8,6,2,65,200,Mar  1 2011 12:00AM
3296,20110301,8,6,2,66,200,Mar  1 2011 12:00AM
3297,20110301,8,6,1,66,270.78,Mar  1 2011 12:00AM
3298,20110301,8,6,1,67,140.48,Mar  1 2011 12:00AM
3299,20110301,8,6,2,67,100,Mar  1 2011 12:00AM
3300,20110301,8,6,2,68,70,Mar  1 2011 12:00AM
3301,20110301,8,6,1,68,104.11,Mar  1 2011 12:00AM
3302,20110301,8,6,1,69,31.38,Mar  1 2011 12:00AM
3303,20110301,8,6,1,71,43.51,Mar  1 2011 12:00AM
3304,20110301,8,6,2,71,50,Mar  1 2011 12:00AM
3305,20110301,8,6,2,72,650,Mar  1 2011 12:00AM
3306,20110301,8,6,1,72,1498.08,Mar  1 2011 12:00AM
3307,20110301,8,6,1,73,213.21,Mar  1 2011 12:00AM
3308,20110301,8,6,2,73,220,Mar  1 2011 12:00AM
3309,20110301,8,6,2,74,200,Mar  1 2011 12:00AM
3310,20110301,8,6,1,74,246.54,Mar  1 2011 12:00AM
3311,20110301,8,6,1,76,3069.32,Mar  1 2011 12:00AM
3312,20110301,8,6,2,76,2100,Mar  1 2011 12:00AM
3313,20110301,8,6,2,77,380,Mar  1 2011 12:00AM
3314,20110301,8,6,1,77,507.15,Mar  1 2011 12:00AM
3315,20110301,8,6,1,78,193.51,Mar  1 2011 12:00AM
3316,20110301,8,6,2,78,100,Mar  1 2011 12:00AM
3317,20110301,8,6,2,80,480,Mar  1 2011 12:00AM
3318,20110301,8,6,1,80,687.46,Mar  1 2011 12:00AM
