CurrencyKey,DateKey,AverageRate,EndOfDayRate,Date
16,20130214,0.415593,0.4153,Feb 14 2013 12:00AM
16,20130215,0.418971,0.420716,Feb 15 2013 12:00AM
16,20130216,0.417676,0.416146,Feb 16 2013 12:00AM
16,20130217,0.420681,0.42123,Feb 17 2013 12:00AM
16,20130218,0.419182,0.417537,Feb 18 2013 12:00AM
16,20130219,0.419182,0.420716,Feb 19 2013 12:00AM
16,20130220,0.419182,0.418778,Feb 20 2013 12:00AM
16,20130221,0.410711,0.410846,Feb 21 2013 12:00AM
16,20130222,0.412286,0.410846,Feb 22 2013 12:00AM
16,20130223,0.403388,0.404694,Feb 23 2013 12:00AM
16,20130224,0.404204,0.403226,Feb 24 2013 12:00AM
16,20130225,0.395632,0.395726,Feb 25 2013 12:00AM
16,20130226,0.395632,0.394182,Feb 26 2013 12:00AM
16,20130227,0.395632,0.396526,Feb 27 2013 12:00AM
16,20130228,0.401445,0.401284,Feb 28 2013 12:00AM
16,20130301,0.404907,0.405515,Mar  1 2013 12:00AM
16,20130302,0.40308,0.402739,Mar  2 2013 12:00AM
16,20130303,0.407963,0.409165,Mar  3 2013 12:00AM
16,20130304,0.403633,0.403551,Mar  4 2013 12:00AM
16,20130305,0.403633,0.405039,Mar  5 2013 12:00AM
16,20130306,0.403633,0.402091,Mar  6 2013 12:00AM
16,20130307,0.405861,0.407166,Mar  7 2013 12:00AM
16,20130308,0.407465,0.406009,Mar  8 2013 12:00AM
16,20130309,0.404662,0.406009,Mar  9 2013 12:00AM
16,20130310,0.402885,0.402739,Mar 10 2013 12:00AM
16,20130311,0.402091,0.402091,Mar 11 2013 12:00AM
16,20130312,0.402091,0.402091,Mar 12 2013 12:00AM
16,20130313,0.402091,0.403226,Mar 13 2013 12:00AM
16,20130314,0.400032,0.398581,Mar 14 2013 12:00AM
16,20130315,0.39692,0.397456,Mar 15 2013 12:00AM
16,20130316,0.39692,0.396354,Mar 16 2013 12:00AM
16,20130317,0.397741,0.398422,Mar 17 2013 12:00AM
16,20130318,0.399553,0.398883,Mar 18 2013 12:00AM
16,20130319,0.399553,0.400962,Mar 19 2013 12:00AM
16,20130320,0.399553,0.398089,Mar 20 2013 12:00AM
16,20130321,0.397488,0.398248,Mar 21 2013 12:00AM
16,20130322,0.397852,0.397156,Mar 22 2013 12:00AM
16,20130323,0.398279,0.398422,Mar 23 2013 12:00AM
16,20130324,0.39507,0.394322,Mar 24 2013 12:00AM
16,20130325,0.39507,0.396526,Mar 25 2013 12:00AM
16,20130326,0.39507,0.394027,Mar 26 2013 12:00AM
16,20130327,0.39507,0.396354,Mar 27 2013 12:00AM
16,20130328,0.393437,0.392943,Mar 28 2013 12:00AM
16,20130329,0.392341,0.393407,Mar 29 2013 12:00AM
16,20130330,0.391911,0.391099,Mar 30 2013 12:00AM
16,20130331,0.399792,0.400641,Mar 31 2013 12:00AM
16,20130401,0.395304,0.395273,Apr  1 2013 12:00AM
16,20130402,0.395304,0.395273,Apr  2 2013 12:00AM
16,20130403,0.395304,0.393701,Apr  3 2013 12:00AM
16,20130404,0.397551,0.397788,Apr  4 2013 12:00AM
16,20130405,0.397109,0.39557,Apr  5 2013 12:00AM
16,20130406,0.397219,0.398422,Apr  6 2013 12:00AM
16,20130407,0.398153,0.397614,Apr  7 2013 12:00AM
16,20130408,0.397947,0.398883,Apr  8 2013 12:00AM
16,20130409,0.397947,0.396983,Apr  9 2013 12:00AM
16,20130410,0.397947,0.399361,Apr 10 2013 12:00AM
16,20130411,0.398057,0.397947,Apr 11 2013 12:00AM
16,20130412,0.404106,0.404694,Apr 12 2013 12:00AM
16,20130413,0.402301,0.402091,Apr 13 2013 12:00AM
16,20130414,0.408563,0.409165,Apr 14 2013 12:00AM
16,20130415,0.407116,0.405515,Apr 15 2013 12:00AM
16,20130416,0.407116,0.407681,Apr 16 2013 12:00AM
16,20130417,0.407116,0.407017,Apr 17 2013 12:00AM
16,20130418,0.411167,0.411879,Apr 18 2013 12:00AM
16,20130419,0.413993,0.413924,Apr 19 2013 12:00AM
16,20130420,0.413172,0.414766,Apr 20 2013 12:00AM
16,20130421,0.407332,0.407166,Apr 21 2013 12:00AM
16,20130422,0.405943,0.406669,Apr 22 2013 12:00AM
16,20130423,0.405943,0.405039,Apr 23 2013 12:00AM
16,20130424,0.405943,0.407332,Apr 24 2013 12:00AM
16,20130425,0.409366,0.409015,Apr 25 2013 12:00AM
16,20130426,0.410105,0.410678,Apr 26 2013 12:00AM
16,20130427,0.412848,0.411201,Apr 27 2013 12:00AM
16,20130428,0.41029,0.411523,Apr 28 2013 12:00AM
16,20130429,0.410492,0.409015,Apr 29 2013 12:00AM
16,20130430,0.410492,0.410846,Apr 30 2013 12:00AM
16,20130501,0.410492,0.409015,May  1 2013 12:00AM
16,20130502,0.410172,0.411353,May  2 2013 12:00AM
16,20130503,0.410965,0.409685,May  3 2013 12:00AM
16,20130504,0.410256,0.411353,May  4 2013 12:00AM
16,20130505,0.410779,0.410357,May  5 2013 12:00AM
16,20130506,0.411387,0.411523,May  6 2013 12:00AM
16,20130507,0.411387,0.410526,May  7 2013 12:00AM
16,20130508,0.411387,0.41307,May  8 2013 12:00AM
16,20130509,0.407515,0.407332,May  9 2013 12:00AM
16,20130510,0.425913,0.427168,May 10 2013 12:00AM
16,20130511,0.430311,0.428633,May 11 2013 12:00AM
16,20130512,0.414147,0.415628,May 12 2013 12:00AM
16,20130513,0.414147,0.41307,May 13 2013 12:00AM
16,20130514,0.414147,0.415628,May 14 2013 12:00AM
16,20130515,0.414147,0.412882,May 15 2013 12:00AM
16,20130516,0.434235,0.434405,May 16 2013 12:00AM
16,20130517,0.434783,0.434802,May 17 2013 12:00AM
16,20130518,0.431798,0.432339,May 18 2013 12:00AM
16,20130519,0.434405,0.433294,May 19 2013 12:00AM
16,20130520,0.417449,0.418778,May 20 2013 12:00AM
16,20130521,0.417449,0.417206,May 21 2013 12:00AM
16,20130522,0.417449,0.419111,May 22 2013 12:00AM
16,20130523,0.43611,0.43535,May 23 2013 12:00AM
16,20130524,0.438596,0.440529,May 24 2013 12:00AM
16,20130525,0.440937,0.440937,May 25 2013 12:00AM
16,20130526,0.438039,0.438404,May 26 2013 12:00AM
16,20130527,0.420663,0.419111,May 27 2013 12:00AM
16,20130528,0.420663,0.421763,May 28 2013 12:00AM
16,20130529,0.420663,0.419815,May 29 2013 12:00AM
16,20130530,0.430663,0.432545,May 30 2013 12:00AM
16,20130531,0.430849,0.429923,May 31 2013 12:00AM
16,20130601,0.430311,0.43122,Jun  1 2013 12:00AM
16,20130602,0.414542,0.413753,Jun  2 2013 12:00AM
16,20130603,0.414336,0.415127,Jun  3 2013 12:00AM
16,20130604,0.414336,0.413924,Jun  4 2013 12:00AM
16,20130605,0.414336,0.414611,Jun  5 2013 12:00AM
16,20130606,0.426639,0.425913,Jun  6 2013 12:00AM
16,20130607,0.423549,0.425188,Jun  7 2013 12:00AM
16,20130608,0.425188,0.424809,Jun  8 2013 12:00AM
16,20130609,0.422833,0.423191,Jun  9 2013 12:00AM
16,20130610,0.407747,0.407681,Jun 10 2013 12:00AM
16,20130611,0.407747,0.408347,Jun 11 2013 12:00AM
16,20130612,0.407747,0.406174,Jun 12 2013 12:00AM
16,20130613,0.422833,0.424628,Jun 13 2013 12:00AM
16,20130614,0.42337,0.422119,Jun 14 2013 12:00AM
16,20130615,0.423191,0.424989,Jun 15 2013 12:00AM
16,20130616,0.41684,0.41651,Jun 16 2013 12:00AM
16,20130617,0.402269,0.402901,Jun 17 2013 12:00AM
16,20130618,0.402269,0.402091,Jun 18 2013 12:00AM
16,20130619,0.402269,0.40308,Jun 19 2013 12:00AM
16,20130620,0.41324,0.412882,Jun 20 2013 12:00AM
16,20130621,0.410678,0.410846,Jun 21 2013 12:00AM
16,20130622,0.410004,0.408347,Jun 22 2013 12:00AM
16,20130623,0.404531,0.404694,Jun 23 2013 12:00AM
16,20130624,0.390503,0.38956,Jun 24 2013 12:00AM
16,20130625,0.390503,0.390625,Jun 25 2013 12:00AM
16,20130626,0.390503,0.390016,Jun 26 2013 12:00AM
16,20130627,0.396825,0.397456,Jun 27 2013 12:00AM
16,20130628,0.398724,0.398581,Jun 28 2013 12:00AM
16,20130629,0.399361,0.40016,Jun 29 2013 12:00AM
16,20130630,0.385639,0.38552,Jun 30 2013 12:00AM
16,20130701,0.391711,0.392788,Jul  1 2013 12:00AM
16,20130702,0.391711,0.390335,Jul  2 2013 12:00AM
16,20130703,0.391711,0.392943,Jul  3 2013 12:00AM
16,20130704,0.391711,0.391099,Jul  4 2013 12:00AM
16,20130705,0.389575,0.389727,Jul  5 2013 12:00AM
16,20130706,0.389469,0.38835,Jul  6 2013 12:00AM
16,20130707,0.383406,0.384615,Jul  7 2013 12:00AM
16,20130708,0.382044,0.380677,Jul  8 2013 12:00AM
16,20130709,0.382044,0.382117,Jul  9 2013 12:00AM
16,20130710,0.382044,0.381986,Jul 10 2013 12:00AM
16,20130711,0.396055,0.396197,Jul 11 2013 12:00AM
16,20130712,0.39557,0.394182,Jul 12 2013 12:00AM
16,20130713,0.397614,0.398724,Jul 13 2013 12:00AM
16,20130714,0.397947,0.397156,Jul 14 2013 12:00AM
16,20130715,0.396983,0.397947,Jul 15 2013 12:00AM
16,20130716,0.396983,0.396684,Jul 16 2013 12:00AM
16,20130717,0.396983,0.397156,Jul 17 2013 12:00AM
16,20130718,0.394322,0.394182,Jul 18 2013 12:00AM
16,20130719,0.383583,0.384025,Jul 19 2013 12:00AM
16,20130720,0.383583,0.382848,Jul 20 2013 12:00AM
16,20130721,0.375672,0.376932,Jul 21 2013 12:00AM
16,20130722,0.379219,0.378372,Jul 22 2013 12:00AM
16,20130723,0.379219,0.379665,Jul 23 2013 12:00AM
16,20130724,0.379219,0.3778,Jul 24 2013 12:00AM
16,20130725,0.379363,0.380098,Jul 25 2013 12:00AM
16,20130726,0.367377,0.367377,Jul 26 2013 12:00AM
16,20130727,0.359583,0.359855,Jul 27 2013 12:00AM
16,20130728,0.369276,0.367918,Jul 28 2013 12:00AM
16,20130729,0.358102,0.358423,Jul 29 2013 12:00AM
16,20130730,0.358102,0.357526,Jul 30 2013 12:00AM
16,20130731,0.358102,0.359337,Jul 31 2013 12:00AM
16,20130801,0.377074,0.376364,Aug  1 2013 12:00AM
16,20130802,0.368338,0.368881,Aug  2 2013 12:00AM
16,20130803,0.369426,0.368596,Aug  3 2013 12:00AM
16,20130804,0.360373,0.361664,Aug  4 2013 12:00AM
16,20130805,0.353232,0.352125,Aug  5 2013 12:00AM
16,20130806,0.353232,0.353619,Aug  6 2013 12:00AM
16,20130807,0.353232,0.352734,Aug  7 2013 12:00AM
16,20130808,0.360101,0.361011,Aug  8 2013 12:00AM
16,20130809,0.354484,0.354359,Aug  9 2013 12:00AM
16,20130810,0.350263,0.350643,Aug 10 2013 12:00AM
16,20130811,0.35412,0.353232,Aug 11 2013 12:00AM
16,20130812,0.353857,0.354623,Aug 12 2013 12:00AM
16,20130813,0.353857,0.352983,Aug 13 2013 12:00AM
16,20130814,0.353857,0.354484,Aug 14 2013 12:00AM
16,20130815,0.345066,0.34459,Aug 15 2013 12:00AM
16,20130816,0.345423,0.346272,Aug 16 2013 12:00AM
16,20130817,0.349663,0.348687,Aug 17 2013 12:00AM
16,20130818,0.350018,0.350152,Aug 18 2013 12:00AM
16,20130819,0.338776,0.338409,Aug 19 2013 12:00AM
16,20130820,0.338776,0.339213,Aug 20 2013 12:00AM
16,20130821,0.338776,0.338753,Aug 21 2013 12:00AM
16,20130822,0.349406,0.350152,Aug 22 2013 12:00AM
16,20130823,0.350263,0.349528,Aug 23 2013 12:00AM
16,20130824,0.350877,0.351,Aug 24 2013 12:00AM
16,20130825,0.35791,0.356773,Aug 25 2013 12:00AM
16,20130826,0.347066,0.347596,Aug 26 2013 12:00AM
16,20130827,0.347066,0.346632,Aug 27 2013 12:00AM
16,20130828,0.347066,0.347826,Aug 28 2013 12:00AM
16,20130829,0.350263,0.349895,Aug 29 2013 12:00AM
16,20130830,0.347826,0.348311,Aug 30 2013 12:00AM
16,20130831,0.345197,0.344947,Aug 31 2013 12:00AM
16,20130901,0.350754,0.35163,Sep  1 2013 12:00AM
16,20130902,0.340669,0.340495,Sep  2 2013 12:00AM
16,20130903,0.340669,0.341425,Sep  3 2013 12:00AM
16,20130904,0.340669,0.340368,Sep  4 2013 12:00AM
16,20130905,0.33942,0.340032,Sep  5 2013 12:00AM
16,20130906,0.342583,0.341647,Sep  6 2013 12:00AM
16,20130907,0.339674,0.340368,Sep  7 2013 12:00AM
16,20130908,0.33389,0.333556,Sep  8 2013 12:00AM
16,20130909,0.33389,0.334784,Sep  9 2013 12:00AM
16,20130910,0.33389,0.333778,Sep 10 2013 12:00AM
16,20130911,0.33389,0.334124,Sep 11 2013 12:00AM
16,20130912,0.306185,0.305437,Sep 12 2013 12:00AM
16,20130913,0.298151,0.29824,Sep 13 2013 12:00AM
16,20130914,0.287356,0.286697,Sep 14 2013 12:00AM
16,20130915,0.319499,0.319806,Sep 15 2013 12:00AM
16,20130916,0.313952,0.313489,Sep 16 2013 12:00AM
16,20130917,0.313952,0.31407,Sep 17 2013 12:00AM
16,20130918,0.313952,0.313087,Sep 18 2013 12:00AM
16,20130919,0.324013,0.324781,Sep 19 2013 12:00AM
16,20130920,0.321027,0.320513,Sep 20 2013 12:00AM
16,20130921,0.331126,0.331565,Sep 21 2013 12:00AM
16,20130922,0.340716,0.339674,Sep 22 2013 12:00AM
16,20130923,0.330589,0.331236,Sep 23 2013 12:00AM
16,20130924,0.330589,0.329815,Sep 24 2013 12:00AM
16,20130925,0.330589,0.330589,Sep 25 2013 12:00AM
16,20130926,0.316456,0.315956,Sep 26 2013 12:00AM
16,20130927,0.315956,0.316056,Sep 27 2013 12:00AM
16,20130928,0.3125,0.312402,Sep 28 2013 12:00AM
16,20130929,0.311526,0.31211,Sep 29 2013 12:00AM
16,20130930,0.320513,0.319693,Sep 30 2013 12:00AM
16,20131001,0.320513,0.32144,Oct  1 2013 12:00AM
16,20131002,0.320513,0.319806,Oct  2 2013 12:00AM
16,20131003,0.322477,0.322581,Oct  3 2013 12:00AM
16,20131004,0.322581,0.321968,Oct  4 2013 12:00AM
16,20131005,0.323834,0.324675,Oct  5 2013 12:00AM
16,20131006,0.31837,0.318279,Oct  6 2013 12:00AM
16,20131007,0.310578,0.310665,Oct  7 2013 12:00AM
16,20131008,0.310578,0.310463,Oct  8 2013 12:00AM
16,20131009,0.310578,0.311333,Oct  9 2013 12:00AM
16,20131010,0.323217,0.322581,Oct 10 2013 12:00AM
16,20131011,0.318979,0.319908,Oct 11 2013 12:00AM
16,20131012,0.320513,0.319693,Oct 12 2013 12:00AM
16,20131013,0.325521,0.325627,Oct 13 2013 12:00AM
16,20131014,0.317108,0.316967,Oct 14 2013 12:00AM
16,20131015,0.317108,0.317158,Oct 15 2013 12:00AM
16,20131016,0.317108,0.316857,Oct 16 2013 12:00AM
16,20131017,0.323719,0.324359,Oct 17 2013 12:00AM
16,20131018,0.321647,0.320924,Oct 18 2013 12:00AM
16,20131019,0.321027,0.321554,Oct 19 2013 12:00AM
16,20131020,0.316957,0.316666,Oct 20 2013 12:00AM
16,20131021,0.316166,0.317068,Oct 21 2013 12:00AM
16,20131022,0.316166,0.315557,Oct 22 2013 12:00AM
16,20131023,0.316166,0.316857,Oct 23 2013 12:00AM
16,20131024,0.322061,0.322061,Oct 24 2013 12:00AM
16,20131025,0.318471,0.318583,Oct 25 2013 12:00AM
16,20131026,0.321554,0.32144,Oct 26 2013 12:00AM
16,20131027,0.319499,0.320318,Oct 27 2013 12:00AM
16,20131028,0.311974,0.311439,Oct 28 2013 12:00AM
16,20131029,0.311974,0.312217,Oct 29 2013 12:00AM
16,20131030,0.311974,0.311721,Oct 30 2013 12:00AM
16,20131031,0.310849,0.311439,Oct 31 2013 12:00AM
16,20131101,0.307787,0.306937,Nov  1 2013 12:00AM
16,20131102,0.297796,0.298507,Nov  2 2013 12:00AM
16,20131103,0.289855,0.289771,Nov  3 2013 12:00AM
16,20131104,0.28319,0.283206,Nov  4 2013 12:00AM
16,20131105,0.28319,0.282654,Nov  5 2013 12:00AM
16,20131106,0.28319,0.283447,Nov  6 2013 12:00AM
16,20131107,0.280112,0.279955,Nov  7 2013 12:00AM
16,20131108,0.26455,0.26476,Nov  8 2013 12:00AM
16,20131109,0.270124,0.269614,Nov  9 2013 12:00AM
16,20131110,0.265816,0.266319,Nov 10 2013 12:00AM
16,20131111,0.260634,0.260349,Nov 11 2013 12:00AM
16,20131112,0.260634,0.26124,Nov 12 2013 12:00AM
16,20131113,0.260634,0.260281,Nov 13 2013 12:00AM
16,20131114,0.266248,0.266738,Nov 14 2013 12:00AM
16,20131115,0.276625,0.276167,Nov 15 2013 12:00AM
16,20131116,0.273008,0.273224,Nov 16 2013 12:00AM
16,20131117,0.270636,0.270416,Nov 17 2013 12:00AM
16,20131118,0.264852,0.265189,Nov 18 2013 12:00AM
16,20131119,0.264852,0.26476,Nov 19 2013 12:00AM
16,20131120,0.264852,0.26547,Nov 20 2013 12:00AM
16,20131121,0.265887,0.265322,Nov 21 2013 12:00AM
16,20131122,0.267881,0.267953,Nov 22 2013 12:00AM
16,20131123,0.263179,0.262812,Nov 23 2013 12:00AM
16,20131124,0.252525,0.252979,Nov 24 2013 12:00AM
16,20131125,0.24804,0.247831,Nov 25 2013 12:00AM
16,20131126,0.24804,0.248139,Nov 26 2013 12:00AM
16,20131127,0.24804,0.247592,Nov 27 2013 12:00AM
16,20131128,0.257069,0.257334,Nov 28 2013 12:00AM
16,20131129,0.260423,0.260349,Nov 29 2013 12:00AM
16,20131130,0.255056,0.255428,Nov 30 2013 12:00AM
16,20131201,0.256417,0.255754,Dec  1 2013 12:00AM
16,20131202,0.257739,0.257865,Dec  2 2013 12:00AM
16,20131203,0.257739,0.257268,Dec  3 2013 12:00AM
16,20131204,0.257739,0.257739,Dec  4 2013 12:00AM
16,20131205,0.255369,0.255304,Dec  5 2013 12:00AM
16,20131206,0.255689,0.255689,Dec  6 2013 12:00AM
16,20131207,0.255304,0.255304,Dec  7 2013 12:00AM
16,20131208,0.26213,0.26213,Dec  8 2013 12:00AM
16,20131209,0.257169,0.257142,Dec  9 2013 12:00AM
16,20131210,0.257169,0.257208,Dec 10 2013 12:00AM
16,20131211,0.257169,0.257142,Dec 11 2013 12:00AM
16,20131212,0.264838,0.264908,Dec 12 2013 12:00AM
16,20131213,0.261097,0.261097,Dec 13 2013 12:00AM
16,20131214,0.269186,0.269251,Dec 14 2013 12:00AM
16,20131215,0.274507,0.274507,Dec 15 2013 12:00AM
16,20131216,0.269876,0.269906,Dec 16 2013 12:00AM
16,20131217,0.269876,0.269833,Dec 17 2013 12:00AM
16,20131218,0.269876,0.269978,Dec 18 2013 12:00AM
16,20131219,0.28169,0.281611,Dec 19 2013 12:00AM
16,20131220,0.280899,0.280899,Dec 20 2013 12:00AM
16,20131221,0.273149,0.273082,Dec 21 2013 12:00AM
16,20131222,0.278707,0.278707,Dec 22 2013 12:00AM
16,20131223,0.275361,0.27533,Dec 23 2013 12:00AM
16,20131224,0.275361,0.275414,Dec 24 2013 12:00AM
16,20131225,0.275361,0.27533,Dec 25 2013 12:00AM
16,20131226,0.283696,0.283768,Dec 26 2013 12:00AM
16,20131227,0.275938,0.275862,Dec 27 2013 12:00AM
16,20131228,0.269339,0.269397,Dec 28 2013 12:00AM
16,20131229,0.270636,0.270643,Dec 29 2013 12:00AM
16,20131230,0.269339,0.269397,Dec 30 2013 12:00AM
16,20131231,0.275938,0.275862,Dec 31 2013 12:00AM
16,20140101,0.283696,0.283768,Jan  1 2014 12:00AM
16,20140102,0.275361,0.27533,Jan  2 2014 12:00AM
16,20140103,0.275361,0.275414,Jan  3 2014 12:00AM
16,20140104,0.275361,0.27533,Jan  4 2014 12:00AM
16,20140105,0.278707,0.278707,Jan  5 2014 12:00AM
16,20140106,0.273149,0.273082,Jan  6 2014 12:00AM
16,20140107,0.280899,0.280899,Jan  7 2014 12:00AM
16,20140108,0.28169,0.281611,Jan  8 2014 12:00AM
16,20140109,0.269876,0.269978,Jan  9 2014 12:00AM
16,20140110,0.269876,0.269833,Jan 10 2014 12:00AM
16,20140111,0.269876,0.269906,Jan 11 2014 12:00AM
16,20140112,0.274507,0.274507,Jan 12 2014 12:00AM
16,20140113,0.269186,0.269251,Jan 13 2014 12:00AM
16,20140114,0.261097,0.261097,Jan 14 2014 12:00AM
16,20140115,0.264838,0.264908,Jan 15 2014 12:00AM
16,20140116,0.257169,0.257142,Jan 16 2014 12:00AM
16,20140117,0.257169,0.257208,Jan 17 2014 12:00AM
16,20140118,0.257169,0.257142,Jan 18 2014 12:00AM
16,20140119,0.26213,0.26213,Jan 19 2014 12:00AM
16,20140120,0.255304,0.255304,Jan 20 2014 12:00AM
16,20140121,0.255689,0.255689,Jan 21 2014 12:00AM
16,20140122,0.255369,0.255304,Jan 22 2014 12:00AM
16,20140123,0.257739,0.257739,Jan 23 2014 12:00AM
16,20140124,0.257739,0.257268,Jan 24 2014 12:00AM
16,20140125,0.257739,0.257865,Jan 25 2014 12:00AM
16,20140126,0.256417,0.255754,Jan 26 2014 12:00AM
16,20140127,0.255056,0.255428,Jan 27 2014 12:00AM
16,20140128,0.260423,0.260349,Jan 28 2014 12:00AM
16,20140129,0.257069,0.257334,Jan 29 2014 12:00AM
16,20140130,0.24804,0.247592,Jan 30 2014 12:00AM
16,20140131,0.24804,0.248139,Jan 31 2014 12:00AM
16,20140201,0.24804,0.247831,Feb  1 2014 12:00AM
16,20140202,0.252525,0.252979,Feb  2 2014 12:00AM
16,20140203,0.263179,0.262812,Feb  3 2014 12:00AM
16,20140204,0.267881,0.267953,Feb  4 2014 12:00AM
16,20140205,0.265887,0.265322,Feb  5 2014 12:00AM
16,20140206,0.264852,0.26547,Feb  6 2014 12:00AM
16,20140207,0.264852,0.26476,Feb  7 2014 12:00AM
16,20140208,0.264852,0.265189,Feb  8 2014 12:00AM
16,20140209,0.270636,0.270416,Feb  9 2014 12:00AM
16,20140210,0.273008,0.273224,Feb 10 2014 12:00AM
16,20140211,0.276625,0.276167,Feb 11 2014 12:00AM
16,20140212,0.266248,0.266738,Feb 12 2014 12:00AM
16,20140213,0.260634,0.260281,Feb 13 2014 12:00AM
16,20140214,0.260634,0.26124,Feb 14 2014 12:00AM
16,20140215,0.260634,0.260349,Feb 15 2014 12:00AM
16,20140216,0.265816,0.266319,Feb 16 2014 12:00AM
16,20140217,0.270124,0.269614,Feb 17 2014 12:00AM
16,20140218,0.26455,0.26476,Feb 18 2014 12:00AM
16,20140219,0.280112,0.279955,Feb 19 2014 12:00AM
16,20140220,0.28319,0.283447,Feb 20 2014 12:00AM
16,20140221,0.28319,0.282654,Feb 21 2014 12:00AM
16,20140222,0.28319,0.283206,Feb 22 2014 12:00AM
16,20140223,0.289855,0.289771,Feb 23 2014 12:00AM
16,20140224,0.297796,0.298507,Feb 24 2014 12:00AM
16,20140225,0.307787,0.306937,Feb 25 2014 12:00AM
16,20140226,0.310849,0.311439,Feb 26 2014 12:00AM
16,20140227,0.311974,0.311721,Feb 27 2014 12:00AM
16,20140228,0.311974,0.312217,Feb 28 2014 12:00AM
19,20101229,0.683013,0.68106,Dec 29 2010 12:00AM
19,20101230,0.682082,0.6832,Dec 30 2010 12:00AM
19,20101231,0.68157,0.678702,Dec 31 2010 12:00AM
19,20110101,0.68157,0.68451,Jan  1 2011 12:00AM
19,20110102,0.68306,0.681524,Jan  2 2011 12:00AM
19,20110103,0.683013,0.686672,Jan  3 2011 12:00AM
19,20110104,0.683948,0.682082,Jan  4 2011 12:00AM
19,20110105,0.683854,0.684744,Jan  5 2011 12:00AM
19,20110106,0.682221,0.677874,Jan  6 2011 12:00AM
19,20110107,0.681292,0.685495,Jan  7 2011 12:00AM
19,20110108,0.681245,0.678518,Jan  8 2011 12:00AM
19,20110109,0.68157,0.682035,Jan  9 2011 12:00AM
19,20110110,0.681292,0.679625,Jan 10 2011 12:00AM
19,20110111,0.68106,0.682874,Jan 11 2011 12:00AM
19,20110112,0.679163,0.678518,Jan 12 2011 12:00AM
19,20110113,0.678334,0.679209,Jan 13 2011 12:00AM
19,20110114,0.678242,0.677736,Jan 14 2011 12:00AM
19,20110115,0.675676,0.68018,Jan 15 2011 12:00AM
19,20110116,0.675584,0.672902,Jan 16 2011 12:00AM
19,20110117,0.674627,0.6749,Jan 17 2011 12:00AM
19,20110118,0.675904,0.672405,Jan 18 2011 12:00AM
19,20110119,0.675721,0.680226,Jan 19 2011 12:00AM
19,20110120,0.677966,0.675995,Jan 20 2011 12:00AM
19,20110121,0.676361,0.679486,Jan 21 2011 12:00AM
19,20110122,0.677645,0.674218,Jan 22 2011 12:00AM
19,20110123,0.676636,0.679117,Jan 23 2011 12:00AM
19,20110124,0.676133,0.675402,Jan 24 2011 12:00AM
19,20110125,0.676865,0.677048,Jan 25 2011 12:00AM
19,20110126,0.676041,0.674082,Jan 26 2011 12:00AM
19,20110127,0.675128,0.676865,Jan 27 2011 12:00AM
19,20110128,0.673764,0.673083,Jan 28 2011 12:00AM
19,20110129,0.676498,0.676911,Jan 29 2011 12:00AM
19,20110130,0.676682,0.675676,Jan 30 2011 12:00AM
19,20110131,0.677736,0.679763,Jan 31 2011 12:00AM
19,20110201,0.676727,0.672993,Feb  1 2011 12:00AM
19,20110202,0.67563,0.679071,Feb  2 2011 12:00AM
19,20110203,0.675584,0.674536,Feb  3 2011 12:00AM
19,20110204,0.676956,0.679717,Feb  4 2011 12:00AM
19,20110205,0.677736,0.676498,Feb  5 2011 12:00AM
19,20110206,0.680272,0.684182,Feb  6 2011 12:00AM
19,20110207,0.681245,0.676911,Feb  7 2011 12:00AM
19,20110208,0.681199,0.681477,Feb  8 2011 12:00AM
19,20110209,0.68306,0.68278,Feb  9 2011 12:00AM
19,20110210,0.68306,0.683387,Feb 10 2011 12:00AM
19,20110211,0.689227,0.687569,Feb 11 2011 12:00AM
19,20110212,0.688279,0.689893,Feb 12 2011 12:00AM
19,20110213,0.688279,0.68686,Feb 13 2011 12:00AM
19,20110214,0.691372,0.691419,Feb 14 2011 12:00AM
19,20110215,0.691563,0.686813,Feb 15 2011 12:00AM
19,20110216,0.691515,0.693674,Feb 16 2011 12:00AM
19,20110217,0.691133,0.688231,Feb 17 2011 12:00AM
19,20110218,0.688658,0.693193,Feb 18 2011 12:00AM
19,20110219,0.689941,0.68975,Feb 19 2011 12:00AM
19,20110220,0.685025,0.687663,Feb 20 2011 12:00AM
19,20110221,0.686436,0.685683,Feb 21 2011 12:00AM
19,20110222,0.685824,0.689988,Feb 22 2011 12:00AM
19,20110223,0.686625,0.686153,Feb 23 2011 12:00AM
19,20110224,0.686813,0.688231,Feb 24 2011 12:00AM
19,20110225,0.685965,0.683761,Feb 25 2011 12:00AM
19,20110226,0.687758,0.687994,Feb 26 2011 12:00AM
19,20110227,0.689275,0.687191,Feb 27 2011 12:00AM
19,20110228,0.689655,0.693433,Feb 28 2011 12:00AM
19,20110301,0.689655,0.688942,Mar  1 2011 12:00AM
19,20110302,0.68956,0.693963,Mar  2 2011 12:00AM
19,20110303,0.689608,0.684932,Mar  3 2011 12:00AM
19,20110304,0.689322,0.694011,Mar  4 2011 12:00AM
19,20110305,0.688705,0.687002,Mar  5 2011 12:00AM
19,20110306,0.690894,0.693818,Mar  6 2011 12:00AM
19,20110307,0.693722,0.691563,Mar  7 2011 12:00AM
19,20110308,0.693722,0.697593,Mar  8 2011 12:00AM
19,20110309,0.693722,0.692042,Mar  9 2011 12:00AM
19,20110310,0.692857,0.694782,Mar 10 2011 12:00AM
