SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
1776,20120423,29366,4,Accessories,35,Panniers,Apr 23 2012 12:00AM
1777,20120402,29430,4,Accessories,35,Panniers,Apr  2 2012 12:00AM
1778,20120418,29446,4,Accessories,32,Hydration Packs,Apr 18 2012 12:00AM
1779,20120418,29446,4,Accessories,33,Lights,Apr 18 2012 12:00AM
1780,20120402,29453,4,Accessories,29,Cleaners,Apr  2 2012 12:00AM
1781,20120421,29460,4,Accessories,28,Bottles and Cages,Apr 21 2012 12:00AM
1782,20120307,29465,4,Accessories,33,Lights,Mar  7 2012 12:00AM
1783,20120307,29465,4,Accessories,35,Panniers,Mar  7 2012 12:00AM
1784,20120422,23899,4,Accessories,32,Hydration Packs,Apr 22 2012 12:00AM
1785,20120317,22458,4,Accessories,32,Hydration Packs,Mar 17 2012 12:00AM
1786,20120313,21058,4,Accessories,32,Hydration Packs,Mar 13 2012 12:00AM
1787,20120406,17740,4,Accessories,32,Hydration Packs,Apr  6 2012 12:00AM
1788,20120421,15017,4,Accessories,32,Hydration Packs,Apr 21 2012 12:00AM
1789,20120324,12632,4,Accessories,32,Hydration Packs,Mar 24 2012 12:00AM
1790,20120412,12718,4,Accessories,32,Hydration Packs,Apr 12 2012 12:00AM
1791,20120407,20910,4,Accessories,32,Hydration Packs,Apr  7 2012 12:00AM
1792,20120424,13773,4,Accessories,32,Hydration Packs,Apr 24 2012 12:00AM
1793,20120320,24095,4,Accessories,32,Hydration Packs,Mar 20 2012 12:00AM
1794,20120229,16439,4,Accessories,32,Hydration Packs,Feb 29 2012 12:00AM
1795,20120425,14689,4,Accessories,32,Hydration Packs,Apr 25 2012 12:00AM
1796,20120403,20827,4,Accessories,32,Hydration Packs,Apr  3 2012 12:00AM
1797,20120416,14845,4,Accessories,35,Panniers,Apr 16 2012 12:00AM
1798,20120306,19320,4,Accessories,34,Locks,Mar  6 2012 12:00AM
1799,20120401,21080,3,Clothing,19,Caps,Apr  1 2012 12:00AM
1800,20120422,15651,3,Clothing,23,Socks,Apr 22 2012 12:00AM
1801,20120317,16596,3,Clothing,19,Caps,Mar 17 2012 12:00AM
1802,20120412,19295,3,Clothing,23,Socks,Apr 12 2012 12:00AM
1803,20120329,22511,3,Clothing,23,Socks,Mar 29 2012 12:00AM
1804,20120427,22484,4,Accessories,36,Pumps,Apr 27 2012 12:00AM
1805,20120305,24952,4,Accessories,36,Pumps,Mar  5 2012 12:00AM
1806,20120304,17752,3,Clothing,24,Tights,Mar  4 2012 12:00AM
1807,20120322,21862,4,Accessories,32,Hydration Packs,Mar 22 2012 12:00AM
1808,20120425,19310,3,Clothing,25,Vests,Apr 25 2012 12:00AM
1809,20120412,23958,3,Clothing,25,Vests,Apr 12 2012 12:00AM
1810,20120312,19174,3,Clothing,25,Vests,Mar 12 2012 12:00AM
1811,20120307,28384,3,Clothing,25,Vests,Mar  7 2012 12:00AM
1812,20120406,13812,3,Clothing,25,Vests,Apr  6 2012 12:00AM
1813,20120323,21522,3,Clothing,25,Vests,Mar 23 2012 12:00AM
1814,20120322,14971,3,Clothing,25,Vests,Mar 22 2012 12:00AM
1815,20120229,18132,3,Clothing,25,Vests,Feb 29 2012 12:00AM
1816,20120303,12866,3,Clothing,25,Vests,Mar  3 2012 12:00AM
1817,20120403,25476,3,Clothing,25,Vests,Apr  3 2012 12:00AM
1818,20120311,21357,3,Clothing,25,Vests,Mar 11 2012 12:00AM
1819,20120425,20883,3,Clothing,22,Shorts,Apr 25 2012 12:00AM
1820,20120411,16424,4,Accessories,33,Lights,Apr 11 2012 12:00AM
1821,20120315,13232,4,Accessories,27,Bike Stands,Mar 15 2012 12:00AM
1822,20120425,19016,3,Clothing,24,Tights,Apr 25 2012 12:00AM
1823,20120308,26947,4,Accessories,27,Bike Stands,Mar  8 2012 12:00AM
1824,20120303,29045,4,Accessories,33,Lights,Mar  3 2012 12:00AM
1825,20120423,23436,4,Accessories,32,Hydration Packs,Apr 23 2012 12:00AM
1826,20120229,12873,4,Accessories,32,Hydration Packs,Feb 29 2012 12:00AM
1827,20120326,20940,4,Accessories,32,Hydration Packs,Mar 26 2012 12:00AM
1828,20120404,24578,4,Accessories,32,Hydration Packs,Apr  4 2012 12:00AM
1829,20120406,14254,4,Accessories,32,Hydration Packs,Apr  6 2012 12:00AM
1830,20120321,27398,4,Accessories,32,Hydration Packs,Mar 21 2012 12:00AM
1831,20120321,22445,4,Accessories,32,Hydration Packs,Mar 21 2012 12:00AM
1832,20120417,11406,4,Accessories,32,Hydration Packs,Apr 17 2012 12:00AM
1833,20120407,20962,4,Accessories,32,Hydration Packs,Apr  7 2012 12:00AM
1834,20120301,22188,3,Clothing,22,Shorts,Mar  1 2012 12:00AM
1835,20120308,13727,3,Clothing,24,Tights,Mar  8 2012 12:00AM
1836,20120406,15163,4,Accessories,35,Panniers,Apr  6 2012 12:00AM
1837,20120405,23485,4,Accessories,33,Lights,Apr  5 2012 12:00AM
1838,20120404,27601,3,Clothing,19,Caps,Apr  4 2012 12:00AM
1839,20120311,18801,4,Accessories,33,Lights,Mar 11 2012 12:00AM
1840,20120303,11778,3,Clothing,19,Caps,Mar  3 2012 12:00AM
1841,20120410,15994,3,Clothing,22,Shorts,Apr 10 2012 12:00AM
1842,20120416,11241,3,Clothing,21,Jerseys,Apr 16 2012 12:00AM
1843,20120304,28787,4,Accessories,36,Pumps,Mar  4 2012 12:00AM
1844,20120404,18726,3,Clothing,24,Tights,Apr  4 2012 12:00AM
1845,20120318,12374,3,Clothing,22,Shorts,Mar 18 2012 12:00AM
1846,20120304,23062,4,Accessories,36,Pumps,Mar  4 2012 12:00AM
1847,20120423,29333,4,Accessories,31,Helmets,Apr 23 2012 12:00AM
1848,20120412,17204,4,Accessories,33,Lights,Apr 12 2012 12:00AM
1849,20120325,28264,3,Clothing,22,Shorts,Mar 25 2012 12:00AM
1850,20120305,27145,3,Clothing,19,Caps,Mar  5 2012 12:00AM
1851,20120302,16536,4,Accessories,36,Pumps,Mar  2 2012 12:00AM
1852,20120317,22003,4,Accessories,36,Pumps,Mar 17 2012 12:00AM
1853,20120323,22091,4,Accessories,36,Pumps,Mar 23 2012 12:00AM
1854,20120331,18647,3,Clothing,19,Caps,Mar 31 2012 12:00AM
1855,20120328,19204,4,Accessories,33,Lights,Mar 28 2012 12:00AM
1856,20120330,19959,3,Clothing,24,Tights,Mar 30 2012 12:00AM
1857,20120314,27570,3,Clothing,24,Tights,Mar 14 2012 12:00AM
1858,20120407,16936,4,Accessories,34,Locks,Apr  7 2012 12:00AM
1859,20120327,20919,3,Clothing,24,Tights,Mar 27 2012 12:00AM
1860,20120401,23948,3,Clothing,21,Jerseys,Apr  1 2012 12:00AM
1861,20120303,25689,3,Clothing,22,Shorts,Mar  3 2012 12:00AM
1862,20120325,22897,4,Accessories,31,Helmets,Mar 25 2012 12:00AM
1863,20120421,19334,4,Accessories,33,Lights,Apr 21 2012 12:00AM
1864,20120314,11473,3,Clothing,19,Caps,Mar 14 2012 12:00AM
1865,20120312,14350,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
1866,20120328,22969,3,Clothing,22,Shorts,Mar 28 2012 12:00AM
1867,20120422,27069,3,Clothing,23,Socks,Apr 22 2012 12:00AM
1868,20120324,12008,4,Accessories,36,Pumps,Mar 24 2012 12:00AM
1869,20120308,13630,4,Accessories,34,Locks,Mar  8 2012 12:00AM
1870,20120410,27269,3,Clothing,22,Shorts,Apr 10 2012 12:00AM
1871,20120310,13945,4,Accessories,35,Panniers,Mar 10 2012 12:00AM
1872,20120311,18604,4,Accessories,35,Panniers,Mar 11 2012 12:00AM
1873,20120401,23410,4,Accessories,35,Panniers,Apr  1 2012 12:00AM
1874,20120316,17293,3,Clothing,21,Jerseys,Mar 16 2012 12:00AM
1875,20120305,18013,4,Accessories,31,Helmets,Mar  5 2012 12:00AM
1876,20120403,15665,3,Clothing,21,Jerseys,Apr  3 2012 12:00AM
1877,20120318,24693,3,Clothing,23,Socks,Mar 18 2012 12:00AM
1878,20120409,12618,3,Clothing,23,Socks,Apr  9 2012 12:00AM
1879,20120315,19093,4,Accessories,35,Panniers,Mar 15 2012 12:00AM
1880,20120427,25062,3,Clothing,24,Tights,Apr 27 2012 12:00AM
1881,20120413,11779,4,Accessories,34,Locks,Apr 13 2012 12:00AM
1882,20120417,12899,3,Clothing,22,Shorts,Apr 17 2012 12:00AM
1883,20120329,11766,3,Clothing,24,Tights,Mar 29 2012 12:00AM
1884,20120309,28183,4,Accessories,36,Pumps,Mar  9 2012 12:00AM
1885,20120425,21234,4,Accessories,34,Locks,Apr 25 2012 12:00AM
1886,20120407,14705,3,Clothing,19,Caps,Apr  7 2012 12:00AM
1887,20120315,17162,3,Clothing,22,Shorts,Mar 15 2012 12:00AM
1888,20120409,11707,3,Clothing,23,Socks,Apr  9 2012 12:00AM
1889,20120422,25715,4,Accessories,35,Panniers,Apr 22 2012 12:00AM
1890,20120322,17816,3,Clothing,22,Shorts,Mar 22 2012 12:00AM
1891,20120307,12356,3,Clothing,21,Jerseys,Mar  7 2012 12:00AM
1892,20120318,18800,3,Clothing,24,Tights,Mar 18 2012 12:00AM
1893,20120410,22589,4,Accessories,35,Panniers,Apr 10 2012 12:00AM
1894,20120326,27116,3,Clothing,23,Socks,Mar 26 2012 12:00AM
1895,20120420,23589,3,Clothing,24,Tights,Apr 20 2012 12:00AM
1896,20120407,24173,3,Clothing,22,Shorts,Apr  7 2012 12:00AM
1897,20120416,28212,4,Accessories,33,Lights,Apr 16 2012 12:00AM
1898,20120404,28734,4,Accessories,33,Lights,Apr  4 2012 12:00AM
1899,20120414,12740,4,Accessories,33,Lights,Apr 14 2012 12:00AM
1900,20120401,15479,4,Accessories,31,Helmets,Apr  1 2012 12:00AM
1901,20120312,19994,4,Accessories,36,Pumps,Mar 12 2012 12:00AM
1902,20120331,15425,3,Clothing,21,Jerseys,Mar 31 2012 12:00AM
1903,20120321,11989,4,Accessories,31,Helmets,Mar 21 2012 12:00AM
1904,20120314,27715,4,Accessories,31,Helmets,Mar 14 2012 12:00AM
1905,20120414,28514,3,Clothing,19,Caps,Apr 14 2012 12:00AM
1906,20120427,28402,4,Accessories,34,Locks,Apr 27 2012 12:00AM
1907,20120314,20500,4,Accessories,34,Locks,Mar 14 2012 12:00AM
1908,20120420,21309,4,Accessories,35,Panniers,Apr 20 2012 12:00AM
1909,20120313,21488,4,Accessories,36,Pumps,Mar 13 2012 12:00AM
1910,20120426,12457,3,Clothing,19,Caps,Apr 26 2012 12:00AM
1911,20120411,17105,3,Clothing,22,Shorts,Apr 11 2012 12:00AM
1912,20120406,22305,4,Accessories,35,Panniers,Apr  6 2012 12:00AM
1913,20120427,26451,4,Accessories,36,Pumps,Apr 27 2012 12:00AM
1914,20120419,25207,3,Clothing,22,Shorts,Apr 19 2012 12:00AM
1915,20120309,13508,3,Clothing,21,Jerseys,Mar  9 2012 12:00AM
1916,20120402,11399,3,Clothing,24,Tights,Apr  2 2012 12:00AM
1917,20120317,12256,4,Accessories,31,Helmets,Mar 17 2012 12:00AM
1918,20120323,16312,3,Clothing,19,Caps,Mar 23 2012 12:00AM
1919,20120329,24551,4,Accessories,36,Pumps,Mar 29 2012 12:00AM
1920,20120327,25491,3,Clothing,24,Tights,Mar 27 2012 12:00AM
1921,20120424,11390,4,Accessories,35,Panniers,Apr 24 2012 12:00AM
1922,20120302,12534,3,Clothing,22,Shorts,Mar  2 2012 12:00AM
1923,20120331,13781,4,Accessories,33,Lights,Mar 31 2012 12:00AM
1924,20120413,17822,3,Clothing,23,Socks,Apr 13 2012 12:00AM
1925,20120412,19490,3,Clothing,22,Shorts,Apr 12 2012 12:00AM
1926,20120417,11555,4,Accessories,34,Locks,Apr 17 2012 12:00AM
1927,20120329,25513,3,Clothing,21,Jerseys,Mar 29 2012 12:00AM
1928,20120327,25723,4,Accessories,35,Panniers,Mar 27 2012 12:00AM
1929,20120424,17957,3,Clothing,24,Tights,Apr 24 2012 12:00AM
1930,20120318,14942,4,Accessories,33,Lights,Mar 18 2012 12:00AM
1931,20120328,19252,3,Clothing,24,Tights,Mar 28 2012 12:00AM
1932,20120307,22795,4,Accessories,33,Lights,Mar  7 2012 12:00AM
1933,20120421,28380,4,Accessories,36,Pumps,Apr 21 2012 12:00AM
1934,20120329,22449,4,Accessories,36,Pumps,Mar 29 2012 12:00AM
1935,20120406,18623,3,Clothing,21,Jerseys,Apr  6 2012 12:00AM
1936,20120411,12221,4,Accessories,36,Pumps,Apr 11 2012 12:00AM
1937,20120312,12782,4,Accessories,34,Locks,Mar 12 2012 12:00AM
1938,20120304,27699,4,Accessories,34,Locks,Mar  4 2012 12:00AM
1939,20120417,11141,3,Clothing,22,Shorts,Apr 17 2012 12:00AM
1940,20120413,26369,3,Clothing,21,Jerseys,Apr 13 2012 12:00AM
1941,20120426,13679,3,Clothing,22,Shorts,Apr 26 2012 12:00AM
1942,20120418,11813,4,Accessories,35,Panniers,Apr 18 2012 12:00AM
1943,20120417,17254,4,Accessories,36,Pumps,Apr 17 2012 12:00AM
1944,20120419,19056,4,Accessories,35,Panniers,Apr 19 2012 12:00AM
1945,20120326,13180,3,Clothing,22,Shorts,Mar 26 2012 12:00AM
1946,20120311,19833,4,Accessories,33,Lights,Mar 11 2012 12:00AM
1947,20120309,12055,4,Accessories,31,Helmets,Mar  9 2012 12:00AM
1948,20120308,16948,3,Clothing,23,Socks,Mar  8 2012 12:00AM
1949,20120320,17888,4,Accessories,34,Locks,Mar 20 2012 12:00AM
1950,20120416,24960,4,Accessories,36,Pumps,Apr 16 2012 12:00AM
1951,20120306,14987,3,Clothing,19,Caps,Mar  6 2012 12:00AM
1952,20120418,12515,4,Accessories,34,Locks,Apr 18 2012 12:00AM
1953,20120312,20915,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
1954,20120320,26738,4,Accessories,34,Locks,Mar 20 2012 12:00AM
1955,20120331,12068,4,Accessories,31,Helmets,Mar 31 2012 12:00AM
1956,20120317,28094,4,Accessories,36,Pumps,Mar 17 2012 12:00AM
1957,20120409,11238,3,Clothing,22,Shorts,Apr  9 2012 12:00AM
1958,20120303,11538,4,Accessories,31,Helmets,Mar  3 2012 12:00AM
1959,20120417,11973,4,Accessories,31,Helmets,Apr 17 2012 12:00AM
1960,20120322,16600,4,Accessories,36,Pumps,Mar 22 2012 12:00AM
1961,20120409,23929,3,Clothing,22,Shorts,Apr  9 2012 12:00AM
1962,20120317,24365,4,Accessories,31,Helmets,Mar 17 2012 12:00AM
1963,20120326,18874,4,Accessories,34,Locks,Mar 26 2012 12:00AM
1964,20120415,16248,3,Clothing,23,Socks,Apr 15 2012 12:00AM
1965,20120307,12594,4,Accessories,36,Pumps,Mar  7 2012 12:00AM
1966,20120415,18828,4,Accessories,34,Locks,Apr 15 2012 12:00AM
1967,20120328,26125,3,Clothing,22,Shorts,Mar 28 2012 12:00AM
1968,20120403,12057,3,Clothing,18,Bib-Shorts,Apr  3 2012 12:00AM
1969,20120311,24498,3,Clothing,18,Bib-Shorts,Mar 11 2012 12:00AM
1970,20120408,11950,3,Clothing,18,Bib-Shorts,Apr  8 2012 12:00AM
1971,20120308,12949,3,Clothing,18,Bib-Shorts,Mar  8 2012 12:00AM
1972,20120418,18081,3,Clothing,18,Bib-Shorts,Apr 18 2012 12:00AM
1973,20120422,23299,3,Clothing,18,Bib-Shorts,Apr 22 2012 12:00AM
1974,20120423,11508,3,Clothing,18,Bib-Shorts,Apr 23 2012 12:00AM
1975,20120420,28155,3,Clothing,18,Bib-Shorts,Apr 20 2012 12:00AM
1976,20120311,25694,3,Clothing,18,Bib-Shorts,Mar 11 2012 12:00AM
1977,20120410,21521,3,Clothing,18,Bib-Shorts,Apr 10 2012 12:00AM
1978,20120331,20697,3,Clothing,18,Bib-Shorts,Mar 31 2012 12:00AM
1979,20120305,24339,3,Clothing,18,Bib-Shorts,Mar  5 2012 12:00AM
1980,20120401,27073,3,Clothing,18,Bib-Shorts,Apr  1 2012 12:00AM
1981,20120412,24198,3,Clothing,18,Bib-Shorts,Apr 12 2012 12:00AM
1982,20120414,13838,3,Clothing,18,Bib-Shorts,Apr 14 2012 12:00AM
1983,20120306,28924,3,Clothing,18,Bib-Shorts,Mar  6 2012 12:00AM
1984,20120416,15150,3,Clothing,18,Bib-Shorts,Apr 16 2012 12:00AM
1985,20120301,25833,3,Clothing,18,Bib-Shorts,Mar  1 2012 12:00AM
1986,20120419,13600,3,Clothing,18,Bib-Shorts,Apr 19 2012 12:00AM
1987,20120329,21070,3,Clothing,18,Bib-Shorts,Mar 29 2012 12:00AM
1988,20120324,16067,3,Clothing,18,Bib-Shorts,Mar 24 2012 12:00AM
1989,20120417,20515,3,Clothing,18,Bib-Shorts,Apr 17 2012 12:00AM
1990,20120414,17016,3,Clothing,18,Bib-Shorts,Apr 14 2012 12:00AM
1991,20120308,15677,3,Clothing,18,Bib-Shorts,Mar  8 2012 12:00AM
1992,20120313,23844,3,Clothing,18,Bib-Shorts,Mar 13 2012 12:00AM
1993,20120316,23649,3,Clothing,18,Bib-Shorts,Mar 16 2012 12:00AM
1994,20120330,15638,3,Clothing,18,Bib-Shorts,Mar 30 2012 12:00AM
1995,20120325,25849,3,Clothing,18,Bib-Shorts,Mar 25 2012 12:00AM
1996,20120323,20624,3,Clothing,18,Bib-Shorts,Mar 23 2012 12:00AM
1997,20120322,12891,3,Clothing,18,Bib-Shorts,Mar 22 2012 12:00AM
1998,20120325,20707,3,Clothing,18,Bib-Shorts,Mar 25 2012 12:00AM
1999,20120413,23340,3,Clothing,18,Bib-Shorts,Apr 13 2012 12:00AM
2000,20120403,11674,3,Clothing,18,Bib-Shorts,Apr  3 2012 12:00AM
2001,20120407,11959,3,Clothing,18,Bib-Shorts,Apr  7 2012 12:00AM
2002,20120411,21803,3,Clothing,18,Bib-Shorts,Apr 11 2012 12:00AM
2003,20120419,14868,3,Clothing,18,Bib-Shorts,Apr 19 2012 12:00AM
2004,20120316,18325,3,Clothing,18,Bib-Shorts,Mar 16 2012 12:00AM
2005,20120305,11965,3,Clothing,18,Bib-Shorts,Mar  5 2012 12:00AM
2006,20120312,23102,3,Clothing,18,Bib-Shorts,Mar 12 2012 12:00AM
2007,20120401,14594,3,Clothing,18,Bib-Shorts,Apr  1 2012 12:00AM
2008,20120306,21628,3,Clothing,18,Bib-Shorts,Mar  6 2012 12:00AM
2009,20120322,22015,3,Clothing,18,Bib-Shorts,Mar 22 2012 12:00AM
2010,20120421,13042,3,Clothing,18,Bib-Shorts,Apr 21 2012 12:00AM
2011,20120313,15109,3,Clothing,18,Bib-Shorts,Mar 13 2012 12:00AM
2012,20120425,25452,3,Clothing,18,Bib-Shorts,Apr 25 2012 12:00AM
2013,20120328,19155,3,Clothing,18,Bib-Shorts,Mar 28 2012 12:00AM
2014,20120305,13089,3,Clothing,18,Bib-Shorts,Mar  5 2012 12:00AM
2015,20120309,28529,4,Accessories,35,Panniers,Mar  9 2012 12:00AM
2016,20120404,25473,4,Accessories,31,Helmets,Apr  4 2012 12:00AM
2017,20120323,14616,4,Accessories,36,Pumps,Mar 23 2012 12:00AM
2018,20120421,21936,4,Accessories,36,Pumps,Apr 21 2012 12:00AM
2019,20120401,19525,3,Clothing,23,Socks,Apr  1 2012 12:00AM
2020,20120311,20569,4,Accessories,35,Panniers,Mar 11 2012 12:00AM
2021,20120330,15303,4,Accessories,36,Pumps,Mar 30 2012 12:00AM
2022,20120308,13146,3,Clothing,19,Caps,Mar  8 2012 12:00AM
2023,20120417,25607,3,Clothing,24,Tights,Apr 17 2012 12:00AM
2024,20120402,19179,3,Clothing,21,Jerseys,Apr  2 2012 12:00AM
2025,20120321,16132,4,Accessories,36,Pumps,Mar 21 2012 12:00AM
2026,20120328,14708,3,Clothing,23,Socks,Mar 28 2012 12:00AM
2027,20120305,19474,3,Clothing,23,Socks,Mar  5 2012 12:00AM
2028,20120316,18179,4,Accessories,35,Panniers,Mar 16 2012 12:00AM
2029,20120326,25143,4,Accessories,34,Locks,Mar 26 2012 12:00AM
2030,20120304,14818,4,Accessories,36,Pumps,Mar  4 2012 12:00AM
2031,20120321,22959,3,Clothing,19,Caps,Mar 21 2012 12:00AM
2032,20120420,25182,4,Accessories,33,Lights,Apr 20 2012 12:00AM
2033,20120326,15827,3,Clothing,21,Jerseys,Mar 26 2012 12:00AM
2034,20120413,21586,4,Accessories,33,Lights,Apr 13 2012 12:00AM
2035,20120404,15305,3,Clothing,24,Tights,Apr  4 2012 12:00AM
2036,20120307,12627,3,Clothing,19,Caps,Mar  7 2012 12:00AM
2037,20120402,19156,4,Accessories,35,Panniers,Apr  2 2012 12:00AM
2038,20120403,23735,4,Accessories,33,Lights,Apr  3 2012 12:00AM
2039,20120415,27488,4,Accessories,35,Panniers,Apr 15 2012 12:00AM
2040,20120414,27739,4,Accessories,34,Locks,Apr 14 2012 12:00AM
2041,20120330,29056,4,Accessories,34,Locks,Mar 30 2012 12:00AM
2042,20120330,22737,3,Clothing,24,Tights,Mar 30 2012 12:00AM
2043,20120411,11081,3,Clothing,24,Tights,Apr 11 2012 12:00AM
2044,20120326,13956,4,Accessories,34,Locks,Mar 26 2012 12:00AM
2045,20120404,11402,4,Accessories,35,Panniers,Apr  4 2012 12:00AM
2046,20120401,29279,4,Accessories,31,Helmets,Apr  1 2012 12:00AM
2047,20120418,19466,4,Accessories,34,Locks,Apr 18 2012 12:00AM
2048,20120305,14879,3,Clothing,21,Jerseys,Mar  5 2012 12:00AM
2049,20120323,11903,3,Clothing,22,Shorts,Mar 23 2012 12:00AM
2050,20120402,26407,3,Clothing,19,Caps,Apr  2 2012 12:00AM
2051,20120422,18210,3,Clothing,19,Caps,Apr 22 2012 12:00AM
2052,20120330,14988,3,Clothing,22,Shorts,Mar 30 2012 12:00AM
2053,20120401,29454,3,Clothing,24,Tights,Apr  1 2012 12:00AM
2054,20120331,20125,4,Accessories,35,Panniers,Mar 31 2012 12:00AM
2055,20120330,11735,3,Clothing,23,Socks,Mar 30 2012 12:00AM
2056,20120312,15887,4,Accessories,35,Panniers,Mar 12 2012 12:00AM
2057,20120315,14188,4,Accessories,33,Lights,Mar 15 2012 12:00AM
2058,20120315,13875,4,Accessories,34,Locks,Mar 15 2012 12:00AM
2059,20120410,20467,3,Clothing,22,Shorts,Apr 10 2012 12:00AM
2060,20120425,29384,3,Clothing,22,Shorts,Apr 25 2012 12:00AM
2061,20120307,16577,4,Accessories,31,Helmets,Mar  7 2012 12:00AM
2062,20120315,22397,3,Clothing,22,Shorts,Mar 15 2012 12:00AM
2063,20120321,15270,3,Clothing,19,Caps,Mar 21 2012 12:00AM
2064,20120301,20497,3,Clothing,24,Tights,Mar  1 2012 12:00AM
2065,20120424,18935,4,Accessories,35,Panniers,Apr 24 2012 12:00AM
2066,20120426,13763,3,Clothing,24,Tights,Apr 26 2012 12:00AM
2067,20120301,22421,4,Accessories,36,Pumps,Mar  1 2012 12:00AM
2068,20120422,23983,4,Accessories,36,Pumps,Apr 22 2012 12:00AM
2069,20120422,23899,3,Clothing,21,Jerseys,Apr 22 2012 12:00AM
2070,20120317,22458,4,Accessories,33,Lights,Mar 17 2012 12:00AM
2071,20120313,21058,4,Accessories,31,Helmets,Mar 13 2012 12:00AM
2072,20120406,17740,3,Clothing,25,Vests,Apr  6 2012 12:00AM
2073,20120421,15017,3,Clothing,25,Vests,Apr 21 2012 12:00AM
2074,20120324,12632,3,Clothing,25,Vests,Mar 24 2012 12:00AM
2075,20120412,12718,3,Clothing,25,Vests,Apr 12 2012 12:00AM
2076,20120407,20910,3,Clothing,25,Vests,Apr  7 2012 12:00AM
2077,20120424,13773,3,Clothing,25,Vests,Apr 24 2012 12:00AM
2078,20120320,24095,3,Clothing,25,Vests,Mar 20 2012 12:00AM
2079,20120229,16439,3,Clothing,25,Vests,Feb 29 2012 12:00AM
2080,20120425,14689,3,Clothing,25,Vests,Apr 25 2012 12:00AM
2082,20120416,14845,3,Clothing,23,Socks,Apr 16 2012 12:00AM
2083,20120306,19320,4,Accessories,28,Bottles and Cages,Mar  6 2012 12:00AM
2084,20120401,21080,4,Accessories,34,Locks,Apr  1 2012 12:00AM
2085,20120422,15651,4,Accessories,35,Panniers,Apr 22 2012 12:00AM
2086,20120317,16596,3,Clothing,21,Jerseys,Mar 17 2012 12:00AM
2087,20120412,19295,4,Accessories,36,Pumps,Apr 12 2012 12:00AM
2088,20120329,22511,3,Clothing,19,Caps,Mar 29 2012 12:00AM
2089,20120427,22484,3,Clothing,24,Tights,Apr 27 2012 12:00AM
2090,20120305,24952,3,Clothing,24,Tights,Mar  5 2012 12:00AM
2091,20120304,17752,3,Clothing,22,Shorts,Mar  4 2012 12:00AM
2092,20120322,21862,3,Clothing,21,Jerseys,Mar 22 2012 12:00AM
2093,20120425,19310,4,Accessories,36,Pumps,Apr 25 2012 12:00AM
2094,20120412,23958,3,Clothing,24,Tights,Apr 12 2012 12:00AM
2095,20120312,19174,3,Clothing,22,Shorts,Mar 12 2012 12:00AM
2096,20120307,28384,3,Clothing,23,Socks,Mar  7 2012 12:00AM
2097,20120406,13812,3,Clothing,19,Caps,Apr  6 2012 12:00AM
2098,20120323,21522,4,Accessories,35,Panniers,Mar 23 2012 12:00AM
2099,20120322,14971,4,Accessories,33,Lights,Mar 22 2012 12:00AM
2100,20120229,18132,4,Accessories,36,Pumps,Feb 29 2012 12:00AM
2101,20120303,12866,4,Accessories,34,Locks,Mar  3 2012 12:00AM
2102,20120403,25476,4,Accessories,34,Locks,Apr  3 2012 12:00AM
2103,20120311,21357,4,Accessories,33,Lights,Mar 11 2012 12:00AM
2104,20120425,20883,4,Accessories,27,Bike Stands,Apr 25 2012 12:00AM
2105,20120411,16424,3,Clothing,22,Shorts,Apr 11 2012 12:00AM
2106,20120315,13232,3,Clothing,22,Shorts,Mar 15 2012 12:00AM
2107,20120425,19016,4,Accessories,33,Lights,Apr 25 2012 12:00AM
2108,20120308,26947,3,Clothing,19,Caps,Mar  8 2012 12:00AM
2109,20120303,29045,4,Accessories,34,Locks,Mar  3 2012 12:00AM
2110,20120423,23436,3,Clothing,24,Tights,Apr 23 2012 12:00AM
2111,20120229,12873,3,Clothing,24,Tights,Feb 29 2012 12:00AM
2112,20120326,20940,3,Clothing,22,Shorts,Mar 26 2012 12:00AM
2113,20120404,24578,4,Accessories,33,Lights,Apr  4 2012 12:00AM
2114,20120406,14254,3,Clothing,24,Tights,Apr  6 2012 12:00AM
2115,20120321,27398,4,Accessories,36,Pumps,Mar 21 2012 12:00AM
2116,20120321,22445,4,Accessories,34,Locks,Mar 21 2012 12:00AM
2117,20120417,11406,3,Clothing,19,Caps,Apr 17 2012 12:00AM
2118,20120407,20962,3,Clothing,23,Socks,Apr  7 2012 12:00AM
2119,20120301,22188,4,Accessories,33,Lights,Mar  1 2012 12:00AM
2120,20120308,13727,4,Accessories,36,Pumps,Mar  8 2012 12:00AM
2121,20120406,15163,4,Accessories,36,Pumps,Apr  6 2012 12:00AM
2122,20120405,23485,4,Accessories,27,Bike Stands,Apr  5 2012 12:00AM
2123,20120404,27601,3,Clothing,23,Socks,Apr  4 2012 12:00AM
2124,20120311,18801,4,Accessories,31,Helmets,Mar 11 2012 12:00AM
2125,20120303,11778,4,Accessories,36,Pumps,Mar  3 2012 12:00AM
2126,20120410,15994,3,Clothing,22,Shorts,Apr 10 2012 12:00AM
2127,20120416,11241,4,Accessories,35,Panniers,Apr 16 2012 12:00AM
2128,20120304,28787,3,Clothing,23,Socks,Mar  4 2012 12:00AM
2130,20120318,12374,3,Clothing,24,Tights,Mar 18 2012 12:00AM
